CV_CCT|CV_TURNO|TURNO|NOMBRECT|CV_ENT_ADMNISTRATIVA|ENT_ADMINISTRATIVA|CV_ENT_INMUEBLE|ENTIDAD_INMUEBLE|CV_MUN|C_NOM_MUN|CV_LOC|C_NOM_LOC|C_NOM_VIALIDAD|N_EXTNUM|CONTROL|SUBCONTROL|CV_SERVICION1|TIPO|CV_SERVICION2|NIVEL|CV_SERVICION3|SUBNIVEL|CV_CARACTERIZAN1|C_CARACTERIZAN1|CV_CARACTERIZAN2|C_CARACTERIZAN2|ZONA|JEFSEC|SERVREG|CV_ESTATUS_CAPTURA|PERIODO|V1|V2|V3|V4|V5|V6|V7|V8|V9|V10|V11|V12|V13|V14|V15|V16|V17|V18|V19|V20|V21|V22|V23|V24|V25|V26|V27|V28|V29|V30|V31|V32|V33|V34|V35|V36|V37|V38|V39|V40|V41|V42|V43|V44|V45|V46|V47|V48|V49|V50|V51|V52|V53|V54|V55|V56|V57|V58|V59|V60|V61|V62|V63|V64|V65|V66|V67|V68|V69|V70|V71|V72|V73|V74|V75|V76|V77|V78|V79|V80|V81|V82|V83|V84|V85|V86|V87|V88|V89|V90|V91|V92|V93|V94|V95|V96|V97|V98|V99|V100|V101|V102|V103|V104|V105|V106|V107|V108|V109|V110|V111|V112|V113|V114|V115|V116|V117|V118|V119|V120|V121|V122|V123|V124|V125|V126|V127|V128|V129|V130|V131|V132|V133|V134|V135|V136|V137|V138|V139|V140|V141|V142|V143|V144|V145|V146|V147|V148|V149|V150|V151|FECHA_ENTREGA|
32KJN0819Z|1|MATUTINO|PREESCOLAR COMUNITARIO|32|ZACATECAS|32|ZACATECAS|010|FRESNILLO|0120|LOS LIRIOS|CALLE LOS LIRIOS DE PROVIDENCIA|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|0|NO APLICA|0|NO APLICA||||0|I2017|0|1|1|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|7|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|0|1|0|1|0|1|0|2|0|1|1|1|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|17/01/2018 0:00:00|
32KJN0827H|1|MATUTINO|PREESCOLAR COMUNITARIO|32|ZACATECAS|32|ZACATECAS|020|JEREZ|0034|GUADALUPE VICTORIA (EL YEGUE)|CALLE GUADALUPE VICTORIA (EL YEGUE)|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|0|NO APLICA|0|NO APLICA||||0|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|1|3|4|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|6|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1|0|1|0|2|0|1|2|3|0|6|0|2|2|4|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|18/12/2017 0:00:00|
32KJN0828G|1|MATUTINO|PREESCOLAR COMUNITARIO|32|ZACATECAS|32|ZACATECAS|020|JEREZ|0027|LOS FÉLIX|CALLE LOS FELIX|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|0|NO APLICA|0|NO APLICA||||0|I2017|0|0|0|0|0|0|0|0|0|0|0|0|1|3|4|0|2|0|0|0|0|0|0|0|2|3|5|0|1|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|8|12|0|3|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|1|0|1|0|0|3|1|0|4|0|0|3|2|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|18/12/2017 0:00:00|
32KJN0830V|1|MATUTINO|PREESCOLAR COMUNITARIO|32|ZACATECAS|32|ZACATECAS|024|LORETO|0006|LA CASCARONA|CALLE LA CASCARONA|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|0|NO APLICA|0|NO APLICA||||0|I2017|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|0|3|1|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|2|6|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|2|1|1|2|0|6|0|1|1|1|0|3|2|2|2|3|0|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|18/12/2017 0:00:00|
32KJN0831U|1|MATUTINO|PREESCOLAR COMUNITARIO|32|ZACATECAS|32|ZACATECAS|038|PINOS|0153|EL RINCÓN DE PIÑA|CALLE RINCON DE PIÑA|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|0|NO APLICA|0|NO APLICA||||0|I2017|1|1|2|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|0|0|3|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|2|8|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1|0|1|0|2|0|4|1|0|0|5|0|5|1|1|0|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|18/12/2017 0:00:00|
32KJN0832T|1|MATUTINO|PREESCOLAR COMUNITARIO|32|ZACATECAS|32|ZACATECAS|024|LORETO|0032|VALLE DE SAN FRANCISCO|CALLE VALLE DE SAN FRANCISCO|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|0|NO APLICA|0|NO APLICA||||0|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|3|3|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|4|5|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1|1|0|0|2|0|0|1|3|0|4|0|1|2|3|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|18/12/2017 0:00:00|
32KJN0840B|1|MATUTINO|PREESCOLAR COMUNITARIO|32|ZACATECAS|32|ZACATECAS|038|PINOS|0032|CERRO GORDO|CALLE CERRO GORDO|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|0|NO APLICA|0|NO APLICA||||0|I2017|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|3|5|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|1|0|1|0|0|2|2|1|0|0|0|3|3|1|1|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|18/12/2017 0:00:00|
32KJN0842Z|1|MATUTINO|PREESCOLAR COMUNITARIO|32|ZACATECAS|32|ZACATECAS|038|PINOS|0259|SAUCILLO|CALLE EL SAUCILLO|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|0|NO APLICA|0|NO APLICA||||0|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|3|0|3|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|1|5|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|1|1|0|1|0|3|0|0|2|0|0|2|1|1|2|1|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|18/12/2017 0:00:00|
32KJN0844Y|1|MATUTINO|PREESCOLAR COMUNITARIO|32|ZACATECAS|32|ZACATECAS|038|PINOS|0025|LA CALERILLA|CALLE LA CALERILLA|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|0|NO APLICA|0|NO APLICA||||0|I2017|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|3|5|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|1|1|0|0|3|1|1|1|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|18/12/2017 0:00:00|
32KJN0845X|1|MATUTINO|PREESCOLAR COMUNITARIO|32|ZACATECAS|32|ZACATECAS|038|PINOS|0298|LA CUESTA|CALLE LA CUESTA|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|0|NO APLICA|0|NO APLICA||||0|I2017|0|1|1|0|0|0|0|0|0|0|0|0|2|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|6|8|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|1|3|2|0|0|6|0|1|2|0|0|3|1|4|4|0|0|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|18/12/2017 0:00:00|
32KJN0849T|1|MATUTINO|PREESCOLAR COMUNITARIO|32|ZACATECAS|32|ZACATECAS|038|PINOS|0257|MESA LOS TANQUES|CALLE MESA DE LOS TANQUES|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|0|NO APLICA|0|NO APLICA||||0|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|17/01/2018 0:00:00|
32KJN0851H|1|MATUTINO|PREESCOLAR COMUNITARIO|32|ZACATECAS|32|ZACATECAS|040|SAIN ALTO|0043|EL CAPADERO|CALLE EL CAPADERO|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|0|NO APLICA|0|NO APLICA||||0|I2017|1|0|1|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1|1|0|0|2|0|0|0|0|0|0|0|1|1|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|17/01/2018 0:00:00|
32KJN0852G|1|MATUTINO|PREESCOLAR COMUNITARIO|32|ZACATECAS|32|ZACATECAS|042|SOMBRERETE|0024|LA CONCORDIA|CALLE LA CONCORDIA|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|0|NO APLICA|0|NO APLICA||||0|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|3|1|4|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|3|6|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|1|0|1|2|0|4|0|0|0|1|0|1|1|0|1|3|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|17/01/2018 0:00:00|
32KJN0853F|1|MATUTINO|PREESCOLAR COMUNITARIO|32|ZACATECAS|32|ZACATECAS|042|SOMBRERETE|0085|LA PURÍSIMA|CALLE LA PURISIMA|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|0|NO APLICA|0|NO APLICA||||0|I2017|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1|0|1|0|2|0|2|0|1|0|3|0|3|0|2|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|18/12/2017 0:00:00|
32KJN0854E|1|MATUTINO|PREESCOLAR COMUNITARIO|32|ZACATECAS|32|ZACATECAS|042|SOMBRERETE|0088|RANCHO NUEVO DEL CARMEN (RANCHO NUEVO)|CALLE RANCHO NUEVO DEL CARMEN|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|0|NO APLICA|0|NO APLICA||||0|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|17/01/2018 0:00:00|
32KJN0856C|1|MATUTINO|PREESCOLAR COMUNITARIO|32|ZACATECAS|32|ZACATECAS|045|TEPECHITLÁN|0014|CERRO CHINO|CALLE CERRO CHINO|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|0|NO APLICA|0|NO APLICA||||0|I2017|0|0|0|0|0|0|0|0|0|0|0|0|2|1|3|0|0|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|4|7|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1|2|1|0|4|1|0|1|1|0|3|1|1|3|2|0|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|18/12/2017 0:00:00|
32KJN0859Z|1|MATUTINO|PREESCOLAR COMUNITARIO|32|ZACATECAS|32|ZACATECAS|012|GENARO CODINA|0041|SANTA CRUZ DE PIEDRAS CARGADAS|CALLE SANTA CRUZ DE PIEDRAS CARGADAS|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|0|NO APLICA|0|NO APLICA||||4|I2017|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|0|0|3|3|0|1|0|0|0|0|0|0|0|0|4|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|8|9|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|17/01/2018 0:00:00|
32KJN0861O|1|MATUTINO|PREESCOLAR COMUNITARIO|32|ZACATECAS|32|ZACATECAS|007|CONCEPCIÓN DEL ORO|0024|LA REFORMA (SAN NICOLÁS)|CALLE LA REFORMA O SAN NICOLAS|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|0|NO APLICA|0|NO APLICA|||32ADG0001G|0|I2017|0|1|1|0|0|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|3|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|1|0|0|0|0|1|0|1|2|0|0|3|1|1|2|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|17/01/2018 0:00:00|
32KJN0863M|1|MATUTINO|PREESCOLAR COMUNITARIO|32|ZACATECAS|32|ZACATECAS|010|FRESNILLO|0684|LAS CRUCES|CALLE LAS CRUCES|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|0|NO APLICA|0|NO APLICA||||0|I2017|1|0|1|0|0|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|0|0|3|1|4|0|0|0|0|0|0|0|0|0|1|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|6|12|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|3|1|2|0|6|0|0|3|1|0|4|0|3|4|3|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|18/12/2017 0:00:00|
32KJN0867I|1|MATUTINO|PREESCOLAR COMUNITARIO|32|ZACATECAS|32|ZACATECAS|019|JALPA|0157|SANTA JUANA (IGNACIO ZARAGOZA)|CALLE SANTA JUANA|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|0|NO APLICA|0|NO APLICA||||0|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|3|3|0|1|0|0|0|0|0|0|0|4|1|5|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|4|9|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|3|0|4|0|2|2|0|0|4|0|2|3|3|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|18/12/2017 0:00:00|
32KJN0869G|1|MATUTINO|PREESCOLAR COMUNITARIO|32|ZACATECAS|32|ZACATECAS|020|JEREZ|0042|JOMULCO|CALLE JOMULCO|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|0|NO APLICA|0|NO APLICA||||0|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1|1|1|0|3|0|0|0|0|0|0|0|1|1|1|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|17/01/2018 0:00:00|
32KJN0870W|1|MATUTINO|PREESCOLAR COMUNITARIO|32|ZACATECAS|32|ZACATECAS|020|JEREZ|0106|TETILLAS|CALLE TETILLAS|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|0|NO APLICA|0|NO APLICA||||0|I2017|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|3|4|7|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|6|10|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|1|0|2|0|1|1|4|0|6|0|1|2|5|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|18/12/2017 0:00:00|
32KJN0872U|1|MATUTINO|PREESCOLAR COMUNITARIO|32|ZACATECAS|32|ZACATECAS|024|LORETO|0013|LA FLORIDA|CALLE LA FLORIDA|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|0|NO APLICA|0|NO APLICA||||0|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|4|4|0|0|0|0|0|0|0|0|0|4|5|9|0|0|0|0|0|0|0|0|0|5|3|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9|12|21|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1|3|2|0|6|0|0|7|5|0|12|0|1|10|7|0|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|18/12/2017 0:00:00|
32KJN0877P|1|MATUTINO|PREESCOLAR COMUNITARIO|32|ZACATECAS|32|ZACATECAS|035|NORIA DE ÁNGELES|0015|REAL DE ÁNGELES|CALLE REAL DE ANGELES|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|0|NO APLICA|0|NO APLICA||||0|I2017|1|0|1|0|0|0|0|0|0|0|0|0|2|3|5|0|0|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|4|9|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1|3|1|0|5|1|1|3|1|0|6|1|2|6|2|0|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|18/12/2017 0:00:00|
32KJN0884Z|1|MATUTINO|PREESCOLAR COMUNITARIO|32|ZACATECAS|32|ZACATECAS|042|SOMBRERETE|0102|SAN ANTONIO EL ARENAL (SAN ANTONIO DE T.)|CALLE SAN ANTONIO EL ARENAL|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|0|NO APLICA|0|NO APLICA||||0|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|1|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|4|5|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|1|0|2|0|0|1|2|0|3|0|0|2|3|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|18/12/2017 0:00:00|
32KJN0886X|1|MATUTINO|PREESCOLAR COMUNITARIO|32|ZACATECAS|32|ZACATECAS|054|VILLA HIDALGO|0084|NUEVO IDEAL|CALLE NUEVO IDEAL|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|0|NO APLICA|0|NO APLICA||||4|I2017|1|0|1|0|0|0|0|0|0|0|0|0|5|5|10|0|0|0|0|0|0|0|0|0|2|4|6|0|0|0|0|0|0|0|0|0|4|1|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|12|10|22|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|17/01/2018 0:00:00|
32KJN0889U|1|MATUTINO|PREESCOLAR COMUNITARIO|32|ZACATECAS|32|ZACATECAS|038|PINOS|0291|SAN JUAN DE LA PALMA|CALLE SAN JUAN DE LA PALMA|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|0|NO APLICA|0|NO APLICA||||0|I2017|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|17/01/2018 0:00:00|
